CD_ALUNO_ANONIMIZADO,FLAG_MOBIL_REDUZ,TIPO_MOBIL_REDUZ
8763000114A32829686E1925913165,0,0
9770000116B30256134F1736013363,0,0
6036000121F19396694B9159963691,0,0
6867000105F2289445B6856432315,0,0
1210000115B31851930E6450413311,0,0
4213000113F34916746E2730003074,0,0
3918000113E32007424B5227053099,0,0
7117000122C25432697D4870553748,0,0
4787000110D23727454D5935692806,0,0
4388000111E38919571E5231712899,0,0
8592000114A36600454E7524203221,0,0
5945000116C36675616C6397763410,0, 
9701000124E3487517D2396683923,0,0
0531000124E28256621F0504983905,0,0
7903000109B22601519D3066842677,0,0
4384000111D29350408F9531682942,0,0
2235000112E33817738B3110192978,0,0
1975000120E31610885A0619753506,0,0
3859000101A4163971F9138001938,0,0
5365000110C8796149B9841482845,0,0
4513000114C33074715D0277473149,0,0
0331000105E6566892B3691072284,0,0
9298000109E34583647B9080792737,0,0
2459000115E34704986F0662903253,0,0
1866000121B20642691B4918223649,0,0
9690000110E35900439C3684712783,0,0
7143000110F35661454B9759252844,0,0
0599000124C23384370A2805663928,0,0
0244000109E36928515D2490252672,0,0
1449000110E32489731B0602302753,0,0
9717000110A34044036E3384982780,0,0
3217000112D4504992C1220012959,0,0
4540000115D34984443E2683713273,0,0
0513000120E33441581A0505133505,0,0
2933000110D22564415E8717152834,0,0
6132000111C7210044B4049152887,0,0
8204000113B34105255B4469913091,0,0
5729000122A26618101F0656913706,0,0
7682000123E37872326D6976403869,0,0
9851000124D37863417D2898183928,0,0
8022000110A33795733B2468032771,0,0
6691000111F36437325D4554742892,0,0
3587000116C31083106A5874183405,0,0
8081000123B38043382B8380393883,0,0
3406000124E37813937B6933733969,0,0
5290000125B25664365E0052574000,0,0
4838000109D21582127F4836192695,0,0
8544000110B38606044D8773262834,0,0
0460000112C36465977A5292453000,0,0
9426000110E31176908D4682072793,0,0
2343000124C23348144B2623103926,0,0
4474000111F4983005D6532572912,0,0
6200000116A30016038E5400313400,0,0
3660000109F24899851F7824412725,0,0
7244000111E24929390E1260272859,0,0
0929000111F34881827F6197122909,0,0
1084000113B32246907F6198713109,0,0
9762000113D32175234F7985493126,0,0
8158000110D15346042A6669402813,0,0
1158000115D34459159A2149893268,0,0
8905000122D27475951C0288653702,0,0
8856000124F38968269A4988233949,0,0
6971000111C7482881E5057542897,0,0
7916000121E27222271A6178743661,0,0
0430000123A21099627A0503843805,0,0
9467000124B24385663B7494343974,0,0
5424000110C27341497A0942052756,0,0
6131000113C37001531D9149183138,0,0
6365000120E34760050C7863183578,0,0
5890000110A24774389B3546712782,0,0
1440000111D9844328D4002232887,0,0
0688000121F26585077D8906473689,0,0
9060000122C24983590A9590133795,0,0
0416000107A31941605A9391952541,0,0
8124000111D12143495B9469082941,0,0
5233000120D31859217A3351853533,0,0
8175000108E3483056C3969552586,0,0
9236000108E10386328D0080152547,0,0
0829000109B36691230B3296102680,0,0
6311000111F22195892C9950952946,0,0
9942000122B14791364C1599063715,0,0
4864000123C17376455C3148193831,0,0
8210000112D29817223B9169963038,0,0
4725000120E36598952F8146783581,0,0
4099000122C38217940B8340483783,0,0
4056000110E26214660F0428372751,0,0
3962000110D35120455C4127432788,0,0
6854000112E20863166E0256382949,0,0
0572000124D38806993D4605393946,0,0
8034000106E35285621F4168102388,0,0
0730000111A24887246E6695132914,0,0
3982000115A30752237B2878133275,0,0
6343000115E36811874A3401743280,0,0
3175000109A18725161E7719562724,0,0
0750000120B36879807C4307023543,0,0
5822000109B35626249B4146032688,0,0
2395000109D36937028E8911762736,0,0
0090000114E31902614B4839183195,0,0
3999000111D11582400C5727822904,0,0
6191000114E31293331A7500193221,0,0
9821000115C34680823F6836523314,0,0
3933000116A36788341D2077643367,0,0
9848000124A22091759E6198153961,0,0
2028000125D27256821E2619954026,0,0
9920000043B7651527A6631271535,0,0
6608000113C33620921E3153953078,0,0
9861000123C37872501E8798203887,0,0
9618000112F36438480A1284022959,0,0
1957000115E30493671F2957883276,0,0
6037000115C32841367A6298683309,0,0
3451000125C16255410E2834184028,0,0
5311000110F25719583D0740922754,0,0
2539000113B33306902A6013263107,0,0
2477000114D33201435D0357113150,0,0
6402000122E25292352B6463503764,0,0
8620000102B16534294A2985621976,0,0
3273000114B31833739B9171033238,0,0
3746000122C23002029C6136903761,0,0
6087000124D14366952F7560543975,0,0
8338000112F25211377E0771222954,0,0
1065000115A30778219C9648963343,0,0
1274000121C20511189C3212303632,0,0
9756000123C28303728C7197143871,0,0
1185000109F35620475E8799662735,0,0
6004000111C7891318B3147872878,0,0
8123000110E9308300B9969062846,0,0
3539000115A30011105E7073703317,0,0
4535000113E33881862E4933223096,0,0
7039000115C30523423D7508703321,0,0
8428000120B32938196F1483803514,0,0
0023000123B11909420A6799813868,0,0
0117000124C27046629A6200843962,0,0
2989000115A35003178D4068203287,0,0
4137000116D36857132B4179683388,0,0
3727000123E24444594C2336813823,0,0
7820000123B21329072E3577753835,0,0
8552000109F27227014A2273332669,0,0
2838000116F32353475C1166693358,0,0
0234000121D28063900A1401903614,0,0
1471000121B21326875C2014273620,0,0
3277000123F28771624E0932313809,0,0
1166000123A25833317B7711243877,0,0
5605000113F36610905B4643923093,0,0
6139000115E31332127E2199703268,0,0
0911000120B37200577D4508633545,0,0
6830000120E33201998B8867853588,0,0
3276000123E22446751F9032353890,0,0
1247000112C25058365C3900322986,0,0
6618000122C21541092F5465563754,0,0
0369000122B26308814A7603183776,0,0
3367000123E22841367D0133203801,0,0
8801000041C26493069D1598120561,0,0
0487000122B29672918D2904513729,0,0
0689000112C30712628D6294743010,0,0
4103000121D9091628A2340593623,0,0
5339000110B30402616C6141212808,0,0
2934000115E30529377B2167653268,0,0
6111000122A26311769A2060753720,0,0
1508000108C19675411E9702892644,0,0
1005000110C17491563D3597862783,0,0
9631000115D36810928E1734623263,0,0
9192000120B32128458E7291443572,0,0
9012000048B14380315E9273710035,0,0
6302000110F18522934C6150842808,0,0
1338000111B3133443F4401212891,0,0
8426000116A30967562C7822573424,0,0
5620000120B18145024E0556203505,0,0
6740000122B16291867E3266783732,0,0
6385000124B17886964B0263523902,0,0
0486000109D35367842B0892672656,0,0
9427000110A31434630E2282082769,0,0
5760000115B32078264F5795913304,0,0
7020000120B36218962E0770203507,0,0
5690000121D28000063E5756483657,0,0
7503000114E36827907A5613313202,0,0
3838000116E37635917A2076693367,0,0
8687000111C27606225A9374712940,0,0
3339000121A24456792B1832953618,0,0
8287000107C21142333C1470642461,0,0
1420000107D33249802C9901992546,0,0
4453000111C23877260F7532362922,0,0
9716000113B34637892C1385023060,0,0
2728000123B22606071A0226813802,0,0
5925000106E25169694E6647012413,0,0
6415000107C38394357C9551942542,0,0
0411000110E2210787F2291922770,0,0
8019000111B25525567C5368022900,0,0
1113000113E34872694B1498993062,0,0
5577000120F30563546F2855293528,0,0
9963000125A24891408D3399344033,0,0
5756000109A16078413B3245372679,0,0
0904000111F21813484A2396872871,0,0
8482000115C31019185C9523133341,0,0
9873000120A35927098F8098263580,0,0
9324000125B24474945E2492914024,0,0
7150000045B15518299A3135131583,0,0
5403000112A26395737F7141893018,0,0
3090000114A37596730F6969183216,0,0
1718000116A22039533A7555493422,0,0
1900000122B19958911D0518613705,0,0
2076000124A16595160E0020433900,0,0
9131000111B7510681B9579152942,0,0
6059000112D16660968E0348432950,0,0
2090000112B35158540A9208763039,0,0
7329000115F33951774A1911603265,0,0
0781000121A25759033D4107373641,0,0
0093000121C18547016F9900533699,0,0
7194000125A23458004B3571654035,0,0
9090000110E38407334D2578712772,0,0
8253000115E31068785C8020843326,0,0
0043000120D37636582A2799953528,0,0
1332000121C25897714F5012883650,0,0
9512000121A20534478A7194703671,0,0
6444000122D38425062E8263933782,0,0
8542000114D35259206D8123703227,0,0
7529000124C26173581F1274963912,0,0
3875000124B28134020E9438423994,0,0
1153000116F31023063B4849843395,0,0
8477000108E28781092D3572572582,0,0
2987000112C13927049F1917712966,0,0
4945000112A31473457D3837302985,0,0
7124000120E33961332D2670763526,0,0
7796000124B15179849A3277633932,0,0
7861000124B27454632C5478283954,0,0
8040000124C19445948D3280073932,0,0
1735000034D4971513D3454190916,0,0
8946000107E27128448D7377252520,0,0
4914000123F22199523D9348733893,0,0
8504000105B30571195A2672802273,0,0
8986000110C12885934D5577672802,0,0
4418000111C24178652C8932012936,0,0
2198000112F35703900D6409833011,0,0
6187000113B29844824A9894213145,0,0
4898000114D32196576B4587263192,0,0
8045000120D32127648B3479973534,0,0
7831000124B24487466F3377983933,0,0
5692000109E25006735A6644732713,0,0
5019000122A22658634C4849573748,0,0
0702000108D26605316D5594822603,0,0
2666000111C31215369E8514492932,0,0
5914000112F14074912B2246982969,0,0
4039000113D32830789B7528263122,0,0
2306000114D34455701B5461343201,0,0
5909000122B37873771F6558573765,0,0
2963000111F12371208E4217462889,0,0
4254000114B36308955E5480823201,0,0
6598000123A22968270C2965533829,0,0
2235000120C34494042A0622353506,0,0
8265000110F35359541C1970462766,0,0
6038000112D8136241E1648222963,0,0
3094000122D26500548E1330583713,0,0
0226000113D33867984B5290133100,0,0
1873000120E23753626B7218253572,0,0
3394000046D185533F5054560769,0,0
7885000116A31334004A4917163395,0,0
2952000111D28300577F1117352858,0,0
5780000113D27416664D3045673077,0,0
9392000114E37245414B2932203175,0,0
4084000115B34712940E1279153259,0,0
0346000124C21607261A7403133974,0,0
3161000111A37748494E0019442847,0,0
4111000112C36243889A8928973036,0,0
7647000113E31525095A8064343127,0,0
4638000116E30968997D6084693407,0,0
1264000121F18008850E1212203612,0,0
1571000121B16976053E7515293675,0,0
3024000123A28304042D5529813855,0,0
7375000124D22006965B1273423912,0,0
3747000109D35910710C3725282684,0,0
9060000123F26609412C2790153827,0,0
2054000123A25613973A6720123867,0,0
9768000040B29281583F7110891266,0,0
4945000111A11128709D7837282925,0,0
4805000111C8573234A8335882930,0,0
1155000112F36212919A5899403006,0,0
4286000114D31597633E6181143208,0,0
3768000115F33635512C6175993308,0,0
5652000116E33103328D0694833353,0,0
2296000116F33905258D1661273363,0,0
6471000116B30221643D2603023372,0,0
4565000107F27251223B2933422476,0,0
9203000108B29394382C0679822553,0,0
6942000120E34278233F1168943511,0,0
6018000121D24150450A7859763678,0,0
4682000123B13375677C6346403863,0,0
6769000125D14409721C3367404033,0,0
0381000124F26653403C9503483995,0,0
7146000114F30257377D6109743207,0, 
5009000115B31599270C8188403328,0,0
9645000121C19199044A1696013616,0,0
1107000121F24944981A2510633625,0,0
2966000121A27956236B8029243680,0,0
7380000106A35327436A6361562410,0,0
8603000109B33788437D6573842712,0,0
6002000110E30919770F3547832782,0,0
7856000114A29933808A2216843168,0,0
0450000114A31443243F4142783188,0,0
6905000122B28144323E9268573792,0,0
8692000124D25724357E2086593920,0,0
7713000113D33504827E5165003098,0,0
8739000114E36317552B7525673221,0,0
0757000123A19656285E7407153874,0,0
4516000124A38573268C6644833966,0,0
3609000110F35378029A0023902747,0,0
3667000110E37738514F2124482768,0,0
9809000115E36530430F1636403262,0,0
4005000110D27202831B0127862748,0,0
5139000110C3425211A6139212808,0,0
8891000111E14402731D2676742873,0,0
8354000115B34173590A5221853298,0,0
8363000120F15192677D4083153540,0,0
6696000107B27507244E7454752521,0,0
5196000116D32114355B3690273383,0,0
5457000120E13870139B0154573501,0,0
6948000111F27906143A2657312873,0,0
3743000121B38128179B2236993622,0,0
2615000123F27402256E0725693807,0,0
0618000124B28942784C0705853907,0,0
7349000100A18423811C4673101793,0,0
8056000112B30705701C7168423018,0,0
7275000115F32851199B5311063299,0,0
1899000124A38679078C8918663989,0,0
1513000041A364465B5808890077,0,0
3238000109A26671920A0220192649,0,0
8389000116C37044990B2422203370,0,0
7196000124F19468834A4671633946,0,0
5192000111A27474440C5339752900,0,0
2835000112E27171156A0616192953,0,0
0020000112E33560556F1588042963,0,0
8363000114D34371367D1621913162,0,0
0462000125B22114993F0204294002,0,0
1618000041D8267889D8832880036,0,0
7044000045F2767604E2107231578,0,0
2435000112E38746205A5412203001,0,0
1275000113B36748576F8400623131,0,0
0990000121D37828592A0409453604,0,0
1037000121D23400868B1109933611,0,0
0463000122C20467622A1804273718,0,0
6821000111E26017134B8056042927,0,0
4840000113F36253263E2536273072,0,0
3439000122F27253502E2534033725,0,0
1281000122F4341984B7112303771,0,0
6518000109A32997849F3052992677,0,0
9044000109F22601009A3678252683,0,0
6198000110F30150023D9849812845,0,0
3064000111F34093906D4618472893,0,0
8378000112F27994967B4871632995,0,0
1443000115B31305532F0352743250,0,0
8104000115F33646566B0719353253,0,0
9638000115A37365137F1634693262,0,0
1305000116B36313589D3251363379,0,0
4461000123E26331814B2644163826,0,0
3390000123A28543818C2933453829,0,0
7541000110E12834460A9863242845,0,0
3850000116A31270490B5176813398,0,0
1756000109F31968488B6805372715,0,0
4308000123D20426889D3342633833,0,0
7835000124D21944291D8678023986,0,0
5416000122F26400934C6653643766,0,0
6888000123E21415228C5268453852,0,0
8194000108C19841195D4069742587,0,0
3099000116E37619558B4469303391,0,0
1252000122B22068675E2412163724,0,0
5762000110D35112252C2345432770,0,0
6230000112B37550549F5850153005,0,0
4255000113A33883777B3030423077,0,0
8916000115E33927314E1727473263,0,0
5945000114B36305832B8097733227,0,0
2352000116B29967270D1161833358,0,0
1843000116E30020758D7456743421,0,0
4416000121A27704732C3543723635,0,0
8430000122E26251494D1483943714,0,0
6107000108A23692671B1448862561,0,0
7369000111A29886334F9961532946,0,0
0338000120E35835293E5202903552,0,0
3707000121B38118669B5636653656,0,0
3815000122A18251386E0137753701,0,0
5454000122E28241385A1454183714,0,0
8965000125B21148681D3489364034,0,0
9105000108F34308062C8378862630,0,0
5705000115B34175918D3395363280,0,0
7875000123E25735652B8678343886,0,0
5810000124E27150613A4257773942,0,0
4684000109D31442046F6434652711,0,0
3448000110E15646865F4122292788,0,0
9567000111E38310689A3783502884,0,0
8005000111E12027536C5567882902,0,0
2915000113E27570153C7017023117,0,0
9878000116F24608578D8037093426,0,0
3132000124D23438177F3030993930,0,0
6476000124D38806106E3464433934,0,0
3699000106F27542353D1424752361,0,0
4397000121A28855743A0743523607,0,0
6266000110E32497066C2050472767,0,0
5742000112A25842984D4545272992,0,0
2469000120E32388162A6424213564,0,0
8572000121F27306517A5985303659,0,0
3310000122A24617012A2132743721,0,0
7264000122E26396126F5972023759,0,0
8691000121B27048158F2386473623,0,0
0815000124F20866965C7107823971,0,0
9584000111A37477187B7483672921,0,0
0003000112C35427625A9687893044,0,0
2310000115D33120530F3161413278,0,0
4769000123E21026430B3547243835,0,0
4853000120A34758711D0848533508,0,0
7620000121B27246428B4775763647,0,0
6045000122D27765792D2460093724,0,0
9758000124E24399659E2497253924,0,0
7067000108B38790822E8958482636,0,0
1060000110E22891541A4798412795,0,0
7386000111D19029410D1761692864,0,0
9697000111E37235114D1784802864,0,0
1473000114F32276670C0047073147,0,0
4737000114B30000884C8885673235,0,0
7626000121B38397684E8475843684,0,0
6662000124A7151867C3166293931,0,0
4903000124F14621972C3248703932,0,0
8069000124E14104821E3280363932,0,0
2992000026F4748810C2278300100,0,0
9542000112A37844555E8983283036,0,0
8255000116D24810021A7420863420,0,0
4935000121E17553581D2448913624,0,0
1194000112E26437882F2199782969,0,0
4037000120B24534760E1739893517,0,0
4039000120D22885155B8739943587,0,0
1261000124E37949969F4012283940,0,0
6460000112B38746217B7352463020,0,0
5599000113D32821482E0443853051,0,0
2875000114A35719506F4767033194,0,0
2113000124A27560195D3120803931,0,0
7658000124F37864610C4976253949,0,0
6470000120B32503228F2364223523,0,0
1066000109B27753257E7398472721,0,0
3052000110A27301725E9118342838,0,0
0170000115F36275153E2140013268,0,0
7588000125B22072777A4575594045,0,0
8812000108B36121652C3575922582,0,0
4124000113B36498985F3529113082,0,0
7676000115D37116270F9815073344,0,0
4441000121E28770608C5243973652,0,0
7168000123C25125426B0371213803,0,0
9955000109A37910209D4187362688,0,0
0581000109D38535035E6193622709,0,0
8454000111B7249840F1172372858,0,0
9075000112B35200457B9478613041,0,0
9665000115E31810073D4234963288,0,0
0634000122E11694424E4205723742,0,0
8675000110A26834818E1274562759,0,0
8302000110C28408682D5070832797,0,0
8449000115B30496595A5222803298,0,0
1773000108A23380108A8505542632,0,0
5913000109F27817415B4346942690,0,0
6514000109F22381020B5852952705,0,0
3102000114A36205593D4169303188,0,0
7552000116F32872009A3613833382,0,0
9634000110B17341699B8484162831,0,0
0810000108C37714426D9195912639,0,0
9108000111D30945028A1178912858,0,0
4738000123A17676302E1346923813,0,0
8205000109C34048033E3769862684,0,0
4392000109D34563870C6331732710,0,0
5190000112E31526257D7239763019,0,0
9289000124E26460435F2492563924,0,0
0220000124B24001994A5601873956,0,0
4577000123C15265569A1645313816,0,0
7468000107C38255187C8862472535,0,0
8839000108A38255777D8876202635,0,0
2613000112C13412526A1513972962,0,0
1428000120D33799004F7413803574,0,0
5048000121F23328229D2150043621,0,0
6378000124C25515894D6163453961,0,0
0956000112F31191549A2197402969,0,0
6837000114D37268026C4206653188,0,0
9032000121D26449665D8189903681,0,0
1127000124F23531944B8210943982,0,0
7149000110D36422273C3359302780,0,0
3528000114C32381609B7073563217,0,0
6257000123D29445100C0362103803,0,0
5045000123E4563832A4450003844,0,0
8541000113D29943639C5173283098,0,0
8300000124F15781151C5582673955,0,0
2860000110D25430130C3116412778,0,0
4281000111D20818534A6830642915,0,0
4105000112E35136528C3828902985,0,0
1340000112D31744947F5901253006,0,0
0775000110D24512280A0995562757,0,0
8653000114B36303730C7924813225,0,0
7338000123A26729738F9272973892,0,0
5869000124B25590495C0458363904,0,0
8558000109E25659512E8173392728,0,0
6063000111F21144310E0448462851,0,0
5123000112C26813781F5539083002,0,0
8344000121C28208901C7783023677,0,0
0273000111E14575016E7790562925,0,0
2087000112E36728383D5408723001,0,0
4329000114E31017361C7681573223,0,0
4988000115F30521652C6188193308,0,0
8823000120B31887234C1187753511,0,0
8188000116B37051254A5120193397,0,0
9849000120D19210958A8398043583,0,0
0146000123B23132162F3501013835,0,0
8952000109D29856561E4177332688,0,0
9253000110B36183628D6080352807,0,0
1300000113F31769918E4200873089,0,0
4238000114E36537498E7580663222,0,0
9997000120C33809964B8499523584,0,0
5233000110A25197947D9840162845,0,0
2352000112F30210616A9111383038,0,0
8959000123E38853500C7289173872,0,0
9178000109B29258413F7279592719,0,0
9531000116F29978360F1533623361,0,0
4082000109B22800531F2628632673,0,0
3658000120A17869136F2536103525,0,0
6567000122A25225879F7365163773,0,0
2021000111D37488165D3408042881,0,0
2261000112B37269581B8010473027,0,0
1017000111D20268916F6998002917,0,0
7806000112E37029429C8465923031,0,0
5578000121F38954881A5055343650,0,0
1468000108D38197460B3702482584,0,0
9768000116C35292618E6335993409,0,0
3160000120B30022540A2231123522,0,0
0435000121A19467968A8203933682,0,0
4731000108F26417324D3535112582,0,0
3592000110F37868361E3823732785,0,0
0442000113E36223100A2692293074,0,0
9345000113D31131187C8181323128,0,0
0719000113F32809973F8495063132,0,0
8437000104B19485805D4172122188,0,0
3445000122C20115436E3833833738,0,0
3718000110C13911122C0924992756,0,0
6632000112D36704440C0854162955,0,0
5770000113C35452611A6945573116,0,0
7594000115D32083218F4614253292,0,0
0111000115E36814623B8839423335,0,0
1823000115D34451845D9556543342,0,0
3173000024C23315700A2175320326,0,0
9438000040C28036793F0783091456,0,0
1660000111B2692508E1904432866,0,0
0687000111D28810871B4894702896,0,0
4195000113D31250869C9774293144,0,0
8341000121E11047855F1782973617,0,0
6400000111B38975758E9951842946,0, 
5147000106F26040105C7239242419,0,0
1374000109B18816208B9201552739,0,0
4043000109B19393503F9728242744,0,0
4980000122B16370963B0849423708,0,0
7173000114F30879912C3910013185,0,0
6204000115F33638167E7900353325,0,0
2026000115E30242301D9658573343,0,0
7798000116D34725750A1116293357,0,0
0972000123D27402233B7709303877,0,0
9717000116D33114253C1335483359,0,0
0054000120C16990319E1800063518,0,0
5011000120B37385300B2149633521,0,0
6693000120B31109910C4766453547,0,0
5521000103A2641484D9242952139,0,0
1669000103D1584070A8704432134,0,0
3526000106E7513891A3223022379,0,0
9763000111A7285676C5185462898,0,0
9574000111E36200627B7583572922,0,0
4913000122C25733737C1248773712,0,0
2804000122A17613274F4827423748,0,0
0189000115E35784872B4640203293,0,0
2675000116E30253433A1465063361,0,0
6784000120E20608130E5867363558,0,0
1688000121E21414210E7216463672,0,0
1462000125A20623631D1414294014,0,0
7097000122A16758462D5070353750,0,0
6168000124C38043500C0861353908,0,0
5934000109F15344392C3247152679,0,0
7371000120E34005095C3473233534,0,0
3612000107E23966418F3723892484,0,0
6929000107C19933571E9157082538,0,0
8653000110B6556031A9974362846,0,0
8841000113F31479680A0976273056,0,0
5983000114A37008150F1598113162,0,0
9131000125A37873358F3691024036,0,0
1113000122A37845047E0810753708,0,0
0759000123F29524186A6807173868,0,0
0762000106F19463156C1095382358,0, 
7643000108A9950835C4964232596,0,0
8095000109F22422935A7968762726,0,0
1963000109F31690990A9807442745,0,0
2155000110D11045031F9009372837,0,0
7669000111F29879917B0564522852,0,0
6015000112B31489871F8748013034,0,0
6721000122C21668349B6466693764,0,0
7758000109F27358186C4965392696,0,0
5782000109E33527759C6545632712,0,0
9545000112D33029091F5283302999,0,0
1680000115E32904999B8255113329,0,0
7307000123F9097751B7272653872,0,0
2462000123A27046319C9724293897,0,0
5919000124A27025305B3058863930,0,0
6782000110F10059770A8455642831,0,0
0430000112D19843054B1392142961,0,0
6834000114C32583000C8206623228,0,0
6684000120F36385396D1466363514,0,0
0848000121C27167787F0008033600,0,0
3038000030B16777748C4971070776,0,0
9504000110C22299417E1282852759,0,0
9945000112E28240588A1487292961,0,0
8743000112C36255813A9575293042,0,0
4960000113A37010113F4837473095,0,0
0241000122C22527613D8201903782,0,0
5214000122C29742417B9151663791,0,0
2962000124F23131214A1729293917,0,0
7852000110C12377303D8866342835,0,0
5131000110E3906894A9839142845,0,0
3904000111F25513650D4626872893,0,0
6944000112D17342752B4857292995,0,0
6028000114E33093685A1498563161,0,0
4311000115C31022122F3181423278,0,0
3197000115F34187179B9770283344,0,0
7503000116E37064953F5113343397,0,0
4454000106F34808521B8532312432,0,0
1531000114A31291583D6553593212,0,0
0154000048B1976212A3445730349,0,0
0632000047C25064138A0287761391,0,0
3566000111B33839695C4323492890,0,0
1791000123A27361601A7517493875,0,0
7336000124D26481161C6073033960,0,0
3928000108D27983461C8927092636,0,0
5345000109E28838737F6241262709,0,0
9379000110D35387228E6081612807,0,0
1155000110B9132673C6799372815,0,0
9191000120D36361956A5491433554,0,0
5651000124F27124701B3356183933,0,0
5871000110B36417642E2546522772,0,0
6904000122A26803873A5868423758,0,0
7781000122D21261764A8677333786,0,0
7397000123F29341662A3673523836,0,0
5492000123E38561368E9154513891,0,0
1853000125B20053088D3418244034,0,0
9220000112A37238395B3680052983,0,0
1135000111D35913999D7399182921,0,0
1163000107C34033782B7199422519,0,0
3456000110A28511209F5422372801,0,0
2588000111C20597713B0313712850,0,0
3287000112A32564033A5920723006,0,0
1322000116B31592075D2251533369,0,0
6218000122C38295875C3661563736,0,0
9571000122E9960836C7095193770,0,0
6082000111C33826461B5148652898,0,0
6915000120F35905181A5768673557,0,0
7761000121D26987093A9477213694,0,0
6725000124E24167424E6766923967,0,0
8532000110D27050739F3573132782,0,0
7379000110C34317803C5261602799,0,0
8106000120C33777194E8380613583,0,0
6654000123B20381979B0766083807,0,0
3942000123C13844695A2738973827,0,0
8906000103A6812578D4179242088,0,0
5499000110D27840608A1242802759,0,0
5919000114B34943474C9797503244,0,0
8733000122C19006897E3186743731,0,0
4830000105A12737683F0236052249,0,0
0601000123D27513473D2805563828,0,0
2143000109F36408205E9809242745,0,0
4365000111D34886725E9931492946,0,0
0473000112C13119092E4492582992,0,0
2891000124D24137909E7528583975,0,0
3362000124A10189229C9233293992,0,0
9039000101A5850716E2189881868,0,0
0714000103E8530265F7795232125,0,0
9951000123D29353495B0899053808,0,0
8027000109B35899630D9668082743,0,0
1734000115B29961630A7355653320,0,0
9052000123B38028787B3390073833,0,0
2966000123D22385092A8829253888,0,0
1729000124F13482103E5216963952,0,0
3740000125E21860891B0037074000,0,0
8832000115D35749947E1226633258,0,0
5553000122E38043097F0055133700,0,0
6611000109B27699081A7153922718,0,0
9206000112F36226953A7179923018,0,0
9351000113A36223877F6381383110,0,0
5175000125C16524781E3251464032,0,0
4780000110E32770063F9335622840,0,0
3515000110A35104094C1722962764,0,0
5255000111F33031510A3140382878,0,0
9593000111C19535678E8783762934,0,0
7270000124F20073122D2772373927,0,0
1532000124D15740115E8214993982,0,0
0957000049A1818483C3335280760,0,0
9105000120B34496845D1590573515,0,0
7010000121D20708543F7969683679,0,0
7536000111F27818942F4063192887,0,0
9917000111D13636413B9687012943,0,0
9457000116D34435842C1132883357,0,0
7210000120F9622035E5671623556,0,0
7380000121A28896937F1173363611,0,0
1022000107A34007832D9598012543,0,0
3945000109E30376520B5827262705,0,0
2513000112A35960870F9612993043,0,0
2574000113B33080465F8913613136,0,0
1464000116C32613955B8052953427,0,0
0402000125E20711962A0603694006,0,0
9077000112C31728663E3678622983,0,0
2252000115A34958419E9360833340,0,0
2451000116D30532945C0662823353,0,0
1842000123E26564092F9318013893,0,0
0564000107A16816257C3093412478,0,0
4144000111F29543265A0829272855,0,0
1593000112A31726011D5403783001,0,0
2223000116C31572011B5060543397,0,0
4032000120D20740659F7039843570,0,0
6046000123E27455082D9460053894,0,0
7410000108A24483008D4361902590,0,0
2358000110B30411213B6111402808,0,0
5214000115F30485212F5990453306,0,0
8733000115A36074114A7525643321,0,0
6126000122A25830926B6960743769,0,0
4536000123E27757778B4244913842,0,0
7665000109F23982521F1264462659,0,0
2853000111B34355590A5916362906,0,0
0621000111A34599510D7494042922,0,0
8350000112D12816976D3671352983,0,0
1341000121C26923310D4512973645,0,0
2519000123A14577569D1524733815,0,0
9633000124F24283957B3396003933,0,0
7846000124A21795806E6278133962,0,0
5337000125B28731306A4653084046,0,0
8643000100A1701050C6885921815,0,0
7806000110A37820477A5965882806,0,0
6594000111B31986402F0553772852,0,0
7505000113A36774309D4462923091,0,0
9813000114F31011905E8736413233,0,0
5742000120E22739170C2956943529,0,0
4095000122C27024209E0540573705,0,0
1381000125A24694638D1113484011,0,0
7920000111D30165715A9067032937,0,0
6903000113A32289306B3556903082,0,0
0781000113E30469786C8195683129,0,0
5787000043C16016656E3639450739,0,0
0441000107F10165367C0292182450,0,0
2390000109C23308350E3211712679,0,0
6484000110A35112449F4452652791,0,0
9183000110D33292721D7579652822,0,0
6740000111D29694396D3055232877,0,0
6077000113E36985858C2148643068,0,0
4796000113A34383058D4435833091,0,0
9981000114C31969038E0732153153,0,0
6276000116C31280290C2501073371,0,0
8226000120C35830343A1881783518,0,0
3913000110B34057014C2126942768,0,0
2281000030D26165025B9588150584,0,0
9850000111C16165636A7086332917,0,0
0350000108F36907717C2591302573,0,0
6561000110C35902472E5153422798,0,0
0806000110D34599033D5395872801,0,0
5331000111C27688117B7241142919,0,0
0236000110D36455981A5990182807,0,0
3331000111C16164581D4921142896,0,0
0048000113D37534478F3088353078,0,0
2353000115A33677059A2761843274,0,0
7517000115F31561617C4513483291,0,0
2565000115E34961812E4663963293,0,0
8703000116B13026001F5625343402,0,0
0277000116A32141470A7941083426,0,0
0568000113E27533724D8493553132,0,0
2477000114D33201435D0357113150,0,0
4521000115A32091005E4083523287,0,0
2062000116B23301709C5658933403,0,0
0277000122A24790761F8202263782,0,0
7681000124E26719339B5376483953,0,0
5518000124D25943828F6554853965,0,0
4730000113F36759957A1035163057,0,0
1377000114A33914386D8352053230,0,0
4627000120B31088313C2545793525,0,0
0339000121D6718104C9202993692,0,0
4116000122A15908677F2640803726,0,0
